=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2026.06.19 19:02:16 =~=~=~=~=~=~=~=~=~=~=~=
ESP-ROM:esp32s3-20210327
.512207,31.871176
56134523,-4.634146,0.731707,-1.158537,0.030029,-0.001465,0.514648,31.918234
56135559,-4.756098,0.731707,-1.097561,0.035645,0.003662,0.520508,31.730000
56136601,-4.817073,0.731707,-1.036585,0.036621,0.005859,0.513428,31.824116
56138687,-4.695122,0.670732,-1.219512,0.034912,0.002197,0.514160,31.777058
56139816,-4.817073,0.670732,-1.158537,0.033936,0.002930,0.508789,31.730000
56140853,-4.817073,0.609756,-1.158537,0.030762,-0.003662,0.512939,31.730000
56141894,-4.878049,0.548781,-0.914634,0.031982,-0.004150,0.510986,31.871176
56142930,-4.878049,0.609756,-0.975610,0.037842,-0.000488,0.503418,31.871176
56143980,-4.817073,0.548781,-1.036585,0.033447,-0.003418,0.509766,31.871176
56145020,-4.878049,0.609756,-0.853659,0.032227,0.000488,0.509766,31.824116
56146054,-4.878049,0.670732,-0.792683,0.032227,0.001465,0.515137,31.824116
56147087,-4.817073,0.731707,-0.975610,0.034180,0.000000,0.509521,31.824116
56148111,-4.878049,0.853659,-0.975610,0.037842,0.003418,0.511719,31.918234
56149156,-5.000000,0.792683,-1.097561,0.036133,-0.003662,0.505615,31.777058
56150198,-4.939024,0.853659,-1.036585,0.039795,-0.001465,0.502686,31.871176
56151217,-4.939024,0.731707,-1.036585,0.038818,0.000732,0.513916,31.777058
56152260,-4.756098,0.548781,-0.975610,0.029785,-0.002197,0.520508,31.730000
56153284,-4.817073,0.548781,-0.914634,0.029053,-0.004883,0.514893,31.824116
56154316,-4.878049,0.548781,-0.914634,0.038818,-0.002441,0.512695,31.824116
56155340,-4.878049,0.792683,-1.036585,0.034180,0.002686,0.507324,31.824116
56156365,-4.878049,0.914634,-1.036585,0.034180,-0.004150,0.509766,31.824116
56157400,-5.000000,0.548781,-1.097561,0.031738,-0.002686,0.507324,31.777058
56158429,-4.939024,0.548781,-1.097561,0.032715,0.000488,0.507812,31.777058
56159520,-4.817073,0.609756,-1.036585,0.034180,0.003662,0.507812,31.730000
56160607,-4.756098,0.670732,-0.914634,0.036133,-0.002686,0.510498,31.824116
56161656,-4.878049,0.914634,-0.914634,0.031494,-0.004395,0.508545,31.777058
56162704,-4.695122,0.731707,-1.158537,0.033691,0.001221,0.510742,31.777058
56163748,-4.756098,0.548781,-1.097561,0.031006,0.001465,0.512207,31.871176
56164777,-4.756098,0.609756,-1.097561,0.036621,-0.002930,0.509521,31.871176
56165826,-4.939024,0.792683,-1.219512,0.035400,-0.002197,0.509766,31.730000
56166878,-5.000000,0.975610,-1.341463,0.034912,-0.000732,0.502441,31.777058
56167899,-4.939024,0.731707,-1.097561,0.036621,-0.005127,0.506104,31.777058
56168953,-4.817073,0.731707,-0.975610,0.035645,-0.005127,0.504883,31.777058
56169977,-5.000000,0.609756,-0.975610,0.031006,-0.000488,0.504639,31.777058
56171007,-4.878049,0.609756,-0.914634,0.034180,-0.001465,0.507568,31.918234
56172038,-4.878049,0.731707,-1.036585,0.031738,0.002686,0.506348,31.730000
56173070,-5.000000,0.731707,-1.158537,0.034424,0.002197,0.508545,31.824116
56174094,-5.000000,0.792683,-1.036585,0.036133,0.005127,0.509521,31.824116
56175133,-5.000000,0.609756,-1.158537,0.034180,0.003174,0.511475,31.777058
56176159,-4.817073,0.670732,-1.219512,0.034668,0.000244,0.510010,31.871176
56177193,-4.878049,0.792683,-1.097561,0.036377,-0.000488,0.515137,31.777058
56178225,-4.817073,0.853659,-1.097561,0.033691,-0.003418,0.520996,31.871176
56179280,-4.817073,0.853659,-1.036585,0.035889,-0.002197,0.513184,31.824116
56180313,-4.756098,0.731707,-1.158537,0.034668,0.000000,0.508301,31.824116
56181330,-4.756098,0.792683,-1.097561,0.038086,-0.000732,0.509766,31.730000
56182364,-5.000000,0.731707,-0.975610,0.036865,-0.000732,0.514160,31.777058
56183397,-4.878049,0.487805,-1.097561,0.036621,0.002441,0.515137,31.871176
56184436,-4.695122,0.426829,-0.914634,0.031494,0.001221,0.517578,31.682940
56185478,-4.695122,0.548781,-0.914634,0.033691,0.004395,0.519287,31.871176
56186529,-4.695122,0.609756,-1.036585,0.036865,0.001221,0.514160,31.824116
56187571,-4.817073,0.609756,-1.158537,0.036621,-0.001953,0.512939,31.730000
56188625,-4.695122,0.670732,-1.036585,0.033691,0.000732,0.516113,31.871176
56189663,-4.695122,0.731707,-1.158537,0.036865,0.000488,0.505615,31.777058
56190704,-4.756098,0.609756,-1.219512,0.034424,-0.001465,0.515137,31.777058
56191751,-4.756098,0.670732,-1.097561,0.034180,0.001221,0.509521,31.777058
56192775,-4.939024,0.731707,-0.975610,0.031250,-0.002441,0.505127,31.777058
56193827,-4.878049,0.548781,-0.975610,0.037842,0.002686,0.506836,31.824116
56194849,-4.756098,0.670732,-0.975610,0.027588,0.003906,0.512939,31.730000
56195881,-4.756098,0.548781,-0.975610,0.031006,0.000732,0.512939,31.777058
56196908,-4.756098,0.670732,-0.975610,0.036377,-0.002686,0.509521,31.777058
56197937,-4.756098,0.792683,-1.036585,0.037842,-0.003906,0.512695,31.871176
56198965,-4.817073,0.792683,-1.158537,0.033691,-0.000244,0.517334,31.871176
56200003,-4.878049,0.548781,-1.158537,0.032715,0.003174,0.521484,31.824116
56201028,-4.817073,0.365854,-1.219512,0.034668,0.003418,0.514404,31.824116
56202061,-4.817073,0.365854,-1.280488,0.036133,-0.000244,0.506592,31.824116
56203094,-4.756098,0.548781,-0.853659,0.039551,0.000244,0.512939,31.918234
56204130,-4.756098,0.853659,-0.975610,0.037354,0.005371,0.511719,31.871176
56205159,-4.756098,0.792683,-1.036585,0.037598,0.003174,0.514404,31.682940
56206199,-4.756098,0.548781,-1.097561,0.034668,0.000488,0.517334,31.777058
56207222,-4.695122,0.487805,-1.158537,0.031738,0.000000,0.516846,31.871176
56208251,-4.756098,0.609756,-0.975610,0.030273,0.000244,0.509033,31.824116
56209297,-4.878049,0.792683,-1.036585,0.032471,0.001709,0.512451,31.824116
56210334,-4.756098,0.670732,-1.097561,0.036865,-0.001709,0.509766,31.730000
56211360,-4.939024,0.670732,-0.975610,0.036377,-0.002930,0.505371,31.777058
56212400,-4.939024,0.609756,-0.975610,0.035400,-0.000488,0.505615,31.777058
56213432,-4.817073,0.670732,-1.036585,0.034180,0.002686,0.509033,31.777058
56214476,-4.634146,0.609756,-0.975610,0.035400,0.003906,0.514404,31.824116
56215511,-4.817073,0.548781,-1.036585,0.036377,0.000244,0.518799,31.730000
56216556,-4.878049,0.731707,-1.219512,0.037354,-0.001221,0.514404,31.824116
56217590,-4.817073,0.731707,-1.097561,0.031982,0.002930,0.516113,31.824116
56218638,-4.817073,0.853659,-0.853659,0.032227,-0.003662,0.510498,31.777058
56219671,-4.878049,0.914634,-0.731707,0.035156,-0.003174,0.507080,31.777058
56220713,-4.878049,0.731707,-0.853659,0.026123,0.003174,0.512207,31.777058
56221747,-4.878049,0.792683,-0.975610,0.032227,0.000977,0.513428,31.777058
56222774,-5.000000,0.914634,-0.975610,0.036865,0.003174,0.507812,31.730000
56223848,-4.939024,0.792683,-0.975610,0.030518,0.003906,0.509033,31.824116
56224891,-5.000000,0.670732,-1.036585,0.031006,0.000977,0.518066,31.871176
56225929,-5.060976,0.853659,-0.853659,0.033936,-0.002686,0.520508,31.777058
56226974,-4.878049,1.036585,-1.097561,0.037842,0.002930,0.517578,31.824116
56228011,-4.939024,0.914634,-1.158537,0.030273,0.001221,0.515869,31.730000
56229048,-4.878049,0.548781,-1.341463,0.032227,0.002686,0.506104,31.824116
56230072,-5.000000,0.304878,-1.219512,0.035889,-0.003174,0.509766,31.730000
56231126,-4.939024,0.426829,-0.914634,0.040771,-0.004883,0.512207,31.777058
56232171,-4.817073,0.609756,-0.914634,0.035156,0.000732,0.518799,31.777058
56233205,-4.878049,0.792683,-1.097561,0.038086,-0.001709,0.516113,31.777058
56234223,-4.939024,0.670732,-0.914634,0.036133,0.000244,0.509033,31.730000
56235277,-4.756098,0.670732,-0.853659,0.034180,-0.003418,0.506836,31.824116
56236312,-4.756098,0.609756,-0.914634,0.034912,-0.004639,0.504639,31.824116
56237348,-4.939024,0.426829,-1.036585,0.036377,-0.005127,0.504150,31.777058
56238374,-4.817073,0.609756,-1.097561,0.034912,-0.002930,0.508545,31.777058
56239416,-4.817073,0.792683,-0.975610,0.035400,-0.003662,0.513184,31.777058
56240445,-4.939024,0.670732,-1.036585,0.034180,-0.001709,0.512939,31.777058
56241498,-5.000000,0.304878,-1.158537,0.033203,-0.004395,0.507568,31.918234
56242522,-4.817073,0.426829,-1.097561,0.033447,-0.003418,0.507812,31.824116
56243616,-4.817073,0.670732,-1.036585,0.033203,-0.004883,0.514648,31.871176
56244670,-4.817073,0.731707,-0.914634,0.035889,-0.000244,0.507324,31.777058
56245728,-4.878049,0.792683,-0.792683,0.034180,0.002197,0.513672,31.871176
56246759,-4.817073,0.670732,-0.853659,0.027832,0.000732,0.511719,31.777058
56247786,-4.939024,0.487805,-1.158537,0.037109,0.004883,0.513916,31.824116
56248819,-4.939024,0.487805,-1.158537,0.039795,0.002197,0.511719,31.730000
56249850,-4.939024,0.426829,-1.036585,0.031250,0.000244,0.510010,31.777058
56250900,-4.939024,0.670732,-0.853659,0.032227,-0.003418,0.513916,31.777058
56251930,-4.817073,0.731707,-0.731707,0.034180,-0.002197,0.516846,31.871176
56252964,-4.634146,0.670732,-1.219512,0.036133,0.000000,0.511719,31.824116
56253977,-4.695122,0.548781,-1.097561,0.036621,0.000000,0.507324,31.730000
56255010,-4.756098,0.548781,-1.097561,0.034912,-0.003174,0.504395,31.730000
56256041,-4.817073,0.792683,-1.097561,0.035889,-0.002441,0.505615,31.918234
56257097,-4.756098,0.853659,-0.792683,0.036377,-0.003906,0.506592,31.777058
56258134,-4.695122,0.792683,-0.853659,0.039795,-0.005127,0.514160,31.871176
56259173,-4.695122,0.792683,-0.853659,0.040283,-0.006104,0.505859,31.965294
56260201,-4.817073,0.853659,-0.853659,0.029297,0.003662,0.506104,31.777058
56261243,-4.817073,0.792683,-0.975610,0.033691,0.001953,0.513184,31.824116
56262278,-4.756098,0.731707,-1.097561,0.035400,-0.003662,0.510010,31.730000
56263318,-4.817073,0.792683,-1.219512,0.034424,-0.004883,0.506836,31.824116
56264354,-4.939024,0.853659,-1.097561,0.032715,-0.003174,0.504150,31.777058
56265397,-4.939024,0.853659,-0.975610,0.035645,-0.000244,0.507568,31.777058
56266436,-4.939024,0.609756,-0.914634,0.032959,0.004395,0.509277,31.777058
56267492,-4.817073,0.670732,-0.914634,0.037842,0.002441,0.510254,31.730000
56268553,-4.695122,0.609756,-1.158537,0.038086,0.002441,0.509277,31.730000
56269601,-4.817073,0.670732,-1.097561,0.034424,-0.000732,0.505859,31.777058
56270644,-4.878049,0.731707,-0.914634,0.037109,-0.002441,0.499512,31.777058
56271695,-5.121951,0.731707,-1.036585,0.036621,-0.000488,0.504883,31.777058
56272727,-5.060976,0.609756,-1.158537,0.039062,-0.001465,0.513184,31.777058
56273807,-4.878049,0.548781,-0.914634,0.035400,-0.002197,0.512695,31.824116
56274876,-4.817073,0.548781,-0.914634,0.033691,-0.002441,0.514160,31.777058
56275947,-4.695122,0.609756,-0.853659,0.036133,-0.001221,0.512695,31.871176
56276993,-4.695122,0.548781,-0.853659,0.034668,-0.003906,0.515869,31.824116
56278044,-4.878049,0.609756,-0.975610,0.033936,-0.001465,0.515381,31.824116
56279079,-4.817073,0.548781,-1.158537,0.037842,-0.001709,0.516357,31.730000
56280119,-4.878049,0.670732,-0.914634,0.037598,-0.001709,0.509277,31.871176
56281175,-4.939024,0.548781,-0.853659,0.037598,-0.002197,0.506836,31.965294
56282202,-4.939024,0.609756,-1.036585,0.037109,-0.004150,0.508301,31.871176
56283230,-4.817073,0.792683,-1.158537,0.034912,-0.004395,0.518799,31.824116
56284267,-4.756098,0.487805,-0.975610,0.037598,-0.003174,0.520020,31.824116
56285291,-4.695122,0.548781,-1.097561,0.035889,-0.002930,0.511719,31.824116
56286319,-4.817073,0.670732,-1.097561,0.031738,0.005371,0.508545,31.824116
56287346,-4.817073,0.670732,-1.097561,0.031982,0.000488,0.503418,31.871176
56288372,-4.756098,0.487805,-1.158537,0.034180,0.001221,0.512207,31.777058
56289402,-4.756098,0.548781,-1.158537,0.034668,0.003418,0.504150,31.777058
56290434,-4.878049,0.792683,-0.975610,0.036865,0.002930,0.503906,31.871176
56291464,-4.817073,0.975610,-0.853659,0.036133,0.004150,0.510986,31.824116
56292518,-4.817073,0.670732,-0.914634,0.034668,-0.001953,0.511719,31.824116
56293553,-4.756098,0.487805,-0.853659,0.032715,-0.004883,0.515869,31.918234
56294588,-4.939024,0.426829,-0.914634,0.034180,-0.003418,0.515137,31.871176
56295622,-4.878049,0.487805,-0.853659,0.035645,0.000488,0.512451,31.777058
56296662,-4.878049,0.853659,-1.036585,0.038818,0.001953,0.516602,31.777058
56297707,-4.817073,0.731707,-1.219512,0.033447,0.003174,0.505371,31.777058
56298750,-4.817073,0.792683,-1.158537,0.034668,-0.003174,0.512939,31.824116
56299789,-4.817073,0.609756,-0.914634,0.032715,-0.000977,0.511719,31.730000
56300822,-4.817073,0.548781,-0.792683,0.035400,-0.002441,0.505859,31.824116
56301862,-4.939024,0.487805,-1.097561,0.040039,-0.001953,0.512207,31.777058
56302896,-4.878049,0.548781,-1.219512,0.040527,0.000488,0.517822,31.777058
56303950,-4.878049,0.670732,-1.158537,0.036865,-0.003174,0.517578,31.730000
56304989,-5.060976,0.670732,-1.219512,0.031738,-0.001465,0.514893,31.824116
56306024,-5.060976,0.609756,-1.219512,0.031738,-0.004639,0.513672,31.824116
56307061,-5.060976,0.548781,-1.036585,0.034424,-0.001709,0.513428,31.918234
56308095,-4.817073,0.731707,-0.914634,0.036377,0.002441,0.511230,31.777058
56309141,-4.756098,0.853659,-1.097561,0.032715,0.000488,0.511963,31.777058
56310166,-4.756098,0.731707,-1.219512,0.034424,0.000732,0.508057,31.682940
56311190,-4.817073,0.609756,-1.219512,0.035400,-0.002686,0.509277,31.871176
56312224,-4.878049,0.670732,-1.036585,0.036133,0.000244,0.509521,31.824116
56313247,-4.878049,0.792683,-0.670732,0.034424,-0.002686,0.516602,31.824116
56314274,-4.817073,0.792683,-0.914634,0.034668,-0.000977,0.520996,31.730000
56315301,-4.817073,0.853659,-1.097561,0.036377,-0.002930,0.514160,31.824116
56316330,-4.756098,0.548781,-1.036585,0.031982,0.001953,0.512939,31.871176
56317355,-4.756098,0.548781,-1.036585,0.030029,0.000488,0.514893,31.777058
56318384,-4.817073,0.548781,-1.036585,0.033203,-0.000732,0.511230,31.871176
56319415,-4.817073,0.731707,-1.219512,0.036377,0.000488,0.515137,31.777058
56320449,-4.817073,0.609756,-1.219512,0.041748,-0.001953,0.515137,31.730000
56321493,-4.817073,0.609756,-1.219512,0.037842,-0.002197,0.504150,31.824116
56322532,-4.817073,0.853659,-1.036585,0.041748,0.000000,0.504883,31.824116
56323550,-4.817073,0.914634,-0.914634,0.036133,0.004639,0.516846,31.824116
56324591,-4.939024,0.609756,-1.158537,0.029297,0.005371,0.516113,31.682940
56325625,-5.000000,0.487805,-1.097561,0.028809,-0.001953,0.509766,31.871176
56326667,-4.817073,0.609756,-1.097561,0.034180,-0.001465,0.516113,31.777058
56327711,-4.756098,0.731707,-0.914634,0.032227,0.000000,0.520264,31.682940
56328724,-4.878049,0.853659,-1.097561,0.031494,-0.000732,0.520996,31.777058
56329763,-4.878049,0.670732,-1.158537,0.036865,0.000000,0.512451,31.918234
56330777,-4.756098,0.670732,-1.158537,0.036865,0.002197,0.506104,31.824116
