2577365, -0.280291975, -0.161313862, -0.081021897
2577892, -0.280291975, -0.161313862, -0.081021897
2578419, -0.278102189, -0.159854010, -0.083211675
2578949, -0.278102189, -0.159854010, -0.083211675
2579476, -0.278102189, -0.159854010, -0.083211675
2580003, -0.278102189, -0.159854010, -0.083211675
2580530, -0.278102189, -0.159854010, -0.083211675
2581064, -0.278102189, -0.159854010, -0.083211675
2581591, -0.278102189, -0.159854010, -0.083211675
2582124, -0.278102189, -0.159854010, -0.083211675
2582651, -0.278832108, -0.160583943, -0.081021897
2583185, -0.278832108, -0.160583943, -0.081021897
2583711, -0.278832108, -0.160583943, -0.081021897
2584242, -0.278832108, -0.160583943, -0.081021897
2584768, -0.278832108, -0.160583943, -0.081021897
2585298, -0.278832108, -0.160583943, -0.081021897
2585825, -0.278832108, -0.160583943, -0.081021897
2586352, -0.278832108, -0.160583943, -0.081021897
2586879, -0.279562056, -0.162043795, -0.078102186
2587406, -0.279562056, -0.162043795, -0.078102186
2587933, -0.279562056, -0.162043795, -0.078102186
2588460, -0.279562056, -0.162043795, -0.078102186
2588987, -0.279562056, -0.162043795, -0.078102186
2589514, -0.279562056, -0.162043795, -0.078102186
2590041, -0.279562056, -0.162043795, -0.078102186
2590569, -0.279562056, -0.162043795, -0.078102186
2591096, -0.279562056, -0.162773728, -0.077372260
2591623, -0.279562056, -0.162773728, -0.077372260
2592150, -0.279562056, -0.162773728, -0.077372260
2592678, -0.279562056, -0.162773728, -0.077372260
2593211, -0.279562056, -0.162773728, -0.077372260
2593738, -0.279562056, -0.162773728, -0.077372260
2594264, -0.279562056, -0.162773728, -0.077372260
2594791, -0.279562056, -0.162773728, -0.077372260
2595325, -0.280291975, -0.162043795, -0.078832120
2595853, -0.280291975, -0.162043795, -0.078832120
2596380, -0.280291975, -0.162043795, -0.078832120
2596907, -0.280291975, -0.162043795, -0.078832120
2597433, -0.280291975, -0.162043795, -0.078832120
2597960, -0.280291975, -0.162043795, -0.078832120
2598487, -0.280291975, -0.162043795, -0.078832120
2599014, -0.280291975, -0.162043795, -0.078832120
2599541, -0.276642323, -0.162043795, -0.081751823
2600075, -0.276642323, -0.162043795, -0.081751823
2600602, -0.276642323, -0.162043795, -0.081751823
2601129, -0.276642323, -0.162043795, -0.081751823
2601656, -0.276642323, -0.162043795, -0.081751823
2602189, -0.276642323, -0.162043795, -0.081751823
2602716, -0.276642323, -0.162043795, -0.081751823
2603243, -0.276642323, -0.162043795, -0.081751823
2603770, -0.278102189, -0.164233580, -0.078102186
2604300, -0.278102189, -0.164233580, -0.078102186
2604834, -0.278102189, -0.164233580, -0.078102186
2605361, -0.278102189, -0.164233580, -0.078102186
2605888, -0.278102189, -0.164233580, -0.078102186
2606415, -0.278102189, -0.164233580, -0.078102186
2606942, -0.278102189, -0.164233580, -0.078102186
2607469, -0.278102189, -0.164233580, -0.078102186
2607995, -0.281021893, -0.162773728, -0.079562046
2608522, -0.281021893, -0.162773728, -0.079562046
2609056, -0.281021893, -0.162773728, -0.079562046
2609583, -0.281021893, -0.162773728, -0.079562046
2610110, -0.281021893, -0.162773728, -0.079562046
2610637, -0.281021893, -0.162773728, -0.079562046
2611171, -0.281021893, -0.162773728, -0.079562046
2611698, -0.281021893, -0.162773728, -0.079562046
2612228, -0.278102189, -0.162043795, -0.078102186
2612755, -0.278102189, -0.162043795, -0.078102186
2613285, -0.278102189, -0.162043795, -0.078102186
2613817, -0.278102189, -0.162043795, -0.078102186
2614344, -0.278102189, -0.162043795, -0.078102186
2614871, -0.278102189, -0.162043795, -0.078102186
2615398, -0.278102189, -0.162043795, -0.078102186
2615925, -0.278102189, -0.162043795, -0.078102186
2616452, -0.281021893, -0.159124091, -0.083211675
2616979, -0.281021893, -0.159124091, -0.083211675
2617506, -0.281021893, -0.159124091, -0.083211675
2618033, -0.281021893, -0.159124091, -0.083211675
2618560, -0.281021893, -0.159124091, -0.083211675
2619087, -0.281021893, -0.159124091, -0.083211675
2619614, -0.281021893, -0.159124091, -0.083211675
2620141, -0.281021893, -0.159124091, -0.083211675
2620668, -0.278102189, -0.159854010, -0.082481749
2621196, -0.278102189, -0.159854010, -0.082481749
