676.977,-163.312973,12.38168,197.70993,0.394287,-0.244873,0.425049,0.236496,0.320438,-0.040146
681.339,-158.381683,13.114504,202.137405,0.372803,-0.269531,0.511963,0.240146,0.321168,-0.037226
684.325,-158.7939,15.770992,205.404587,0.419434,-0.284424,0.485352,0.245985,0.316788,-0.035766
689.321,-160.64122,23.160305,209.450378,0.330566,-0.322754,0.548096,0.251095,0.314599,-0.037226
697.036,-163.419846,19.847328,215.648849,0.34082,-0.320068,0.524414,0.255474,0.310949,-0.034307
699.987,-158.778625,22.717558,217.832062,0.299072,-0.423828,0.583252,0.259854,0.308759,-0.032117
704.258,-141.038162,16.580153,218.366409,0.316895,-0.508789,0.562744,0.265693,0.29781,-0.031387
711.589,-115.832062,19.221375,219.343506,0.274902,-0.548096,0.570801,0.270803,0.29708,-0.029927
716.285,-83.541985,14.167939,217.145035,0.26709,-0.657715,0.564697,0.274453,0.293431,-0.025547
719.150,-42.442749,15.801527,211.43512,0.263672,-0.749756,0.581543,0.279562,0.289781,-0.027737
724.854,1.587786,17.099237,204.687027,0.27124,-0.793701,0.561523,0.281752,0.284672,-0.027737
731.085,41.969467,22.183207,196.167938,0.269775,-0.810059,0.58667,0.289051,0.279562,-0.031387
734.159,73.328247,23.755726,185.480911,0.283447,-0.855225,0.605713,0.289781,0.276642,-0.030657
739.352,96.259544,28.229008,173.70993,0.285156,-0.87207,0.666016,0.29562,0.271533,-0.030657
747.936,113.618324,30.519083,160.534348,0.296631,-0.884766,0.695801,0.29927,0.268613,-0.034307
750.972,129.587784,30.198473,146.656494,0.270996,-0.898193,0.783936,0.30365,0.264964,-0.033577
754.134,145.099243,26.290077,133.450378,0.281006,-0.868408,0.844971,0.30438,0.260584,-0.037956
761.595,161.877869,23.587786,121.267174,0.2854,-0.844971,0.913574,0.306569,0.256204,-0.037956
765.540,180.259537,14.137404,111.312981,0.303223,-0.758545,0.99292,0.308759,0.250365,-0.040876
768.887,198.977097,8.21374,103.618324,0.301514,-0.697754,1.053955,0.309489,0.248905,-0.044526
776.506,220.610687,-2.961832,97.755722,0.319092,-0.645264,1.12085,0.311679,0.248175,-0.047445
780.731,246.351151,-11.038168,94.442749,0.324707,-0.60083,1.166016,0.313869,0.244526,-0.050365
784.117,275.236633,-25.465649,92.198471,0.304443,-0.56543,1.211182,0.315328,0.241606,-0.054015
789.702,306.870239,-34.732826,91.557251,0.339111,-0.520508,1.210938,0.317518,0.237956,-0.059124
797.712,339.923676,-48.152672,93.083969,0.304199,-0.476074,1.23291,0.318248,0.235036,-0.066423
800.773,373.938934,-56.9771,97.28244,0.301025,-0.423584,1.239258,0.317518,0.229197,-0.072263
804.225,404.732819,-69.03817,104.32061,0.282715,-0.363281,1.258789,0.319708,0.223358,-0.077372
811.596,435.541992,-74.534348,113.221375,0.275635,-0.344482,1.222656,0.320438,0.219708,-0.083942
815.750,466.961823,-82.198471,121.465652,0.251465,-0.371582,1.242188,0.321168,0.212409,-0.091241
819.145,500.259552,-87.251907,128.07634,0.243652,-0.414062,1.243896,0.321168,0.205839,-0.09562
826.860,500.259552,-91.816795,131.832062,0.218262,-0.480469,1.258545,0.321898,0.191971,-0.105839
831.225,500.259552,-94.351143,133.755722,0.221191,-0.51123,1.246094,0.322628,0.184672,-0.113869
833.930,500.259552,-96.183205,133.877869,0.215332,-0.530273,1.249756,0.324088,0.175182,-0.120438
838.915,500.259552,-91.755722,132.931305,0.23999,-0.523682,1.236816,0.324088,0.162044,-0.127737
847.576,500.259552,-91.770996,130.64122,0.23291,-0.476807,1.297852,0.321898,0.148175,-0.132117
850.681,500.259552,-90.702293,129.083969,0.227295,-0.409668,1.299072,0.323358,0.135036,-0.140146
854.388,500.259552,-91.694656,130.442749,0.21582,-0.302246,1.334473,0.322628,0.119708,-0.145255
865.182,500.259552,-93.954201,132.519089,0.275391,-0.191406,1.360107,0.321168,0.105109,-0.148905
870.095,500.259552,-103.068703,141.328247,0.224609,0.015625,1.442383,0.320438,0.086131,-0.151095
875.279,500.259552,-117.343513,147.984726,0.245361,0.102539,1.512939,0.318978,0.068613,-0.155474
